name,BetweennessCentrality,Radiality,Degree,NeighborhoodConnectivity,Stress,TopologicalCoefficient
CACNA1C,0.2185438757618769,0.9415254237288136,1.0,0.817910447761194,0.5651769087523277,0.4083333333333333
CACNA1S,0.1925356934123736,0.940677966101695,0.9473684210526315,0.8546739984289081,0.535195530726257,0.425438596491228
SLC9A1,0.3495032144944476,0.9338983050847456,0.5263157894736842,0.6295793758480325,1.0,0.3607954545454545
CACNG2,0.006312098188194,0.9059322033898304,0.7894736842105263,0.8768656716417911,0.05735567970204842,0.7470238095238095
CACNG8,0.006312098188194,0.9059322033898304,0.7894736842105263,0.8768656716417911,0.05735567970204842,0.7470238095238095
CACNG7,0.006312098188194,0.9059322033898304,0.7894736842105263,0.8768656716417911,0.05735567970204842,0.7470238095238095
CACNG3,0.006312098188194,0.9059322033898304,0.7894736842105263,0.8768656716417911,0.05735567970204842,0.7470238095238095
CACNG4,0.006312098188194,0.9059322033898304,0.7894736842105263,0.8768656716417911,0.05735567970204842,0.7470238095238095
CACNA1D,0.0028805209985806,0.9067796610169492,0.8421052631578947,0.8393327480245829,0.0059590316573556795,0.7170868347338936
CACNB2,0.0028805209985806,0.9067796610169492,0.8421052631578947,0.8393327480245829,0.0059590316573556795,0.7170868347338936
CACNG1,0.0028805209985806,0.9067796610169492,0.8421052631578947,0.8393327480245829,0.0059590316573556795,0.7170868347338936
CALM1,0.3429281122150788,0.952542372881356,0.631578947368421,0.49598163030998854,0.5670391061452514,0.1899529042386185
CALM3,0.2814143775569843,0.952542372881356,0.7894736842105263,0.43283582089552236,0.5085661080074488,0.171875
PPP2CA,0.2857837301587301,0.9958333333333332,0.7368421052631579,0.481592039800995,0.010986964618249535,0.6
CREB1,0.2,1.0,0.47368421052631576,0.42985074626865666,0.0016759776536312849,0.9
PPP2R1A,0.0524503968253968,0.9875,0.6842105263157895,0.5159914712153518,0.005772811918063315,0.6428571428571429
PPP2CB,0.0524503968253968,0.9875,0.6842105263157895,0.5159914712153518,0.005772811918063315,0.6428571428571429
PPP2R2A,0.0192559523809523,0.9791666666666666,0.5789473684210527,0.5721393034825871,0.0026070763500931097,0.7055555555555556
PPP2R2D,0.0192559523809523,0.9791666666666666,0.5789473684210527,0.5721393034825871,0.0026070763500931097,0.7055555555555556
CALM2,0.1662770309760373,0.9491525423728812,0.5789473684210527,0.5174129353233831,0.43482309124767227,0.2013888888888889
PPP2R1B,0.0422420634920634,0.9833333333333332,0.631578947368421,0.5281285878300805,0.004655493482309125,0.6564102564102564
PPP2R5A,0.0123115079365079,0.975,0.5263157894736842,0.5915875169606513,0.0016759776536312849,0.7272727272727273
PPP2R5C,0.0068749999999999,0.9708333333333332,0.47368421052631576,0.6208955223880597,0.000931098696461825,0.76
ACTC1,0.4196969696969697,0.9924242424242424,0.5263157894736842,0.3039348710990502,0.008379888268156424,0.5075757575757576
ATP1A1,0.0149035651665692,0.8974576271186441,0.5263157894736842,0.5373134328358209,0.10391061452513967,0.625
ATP1A3,0.0149035651665692,0.8974576271186441,0.5263157894736842,0.5373134328358209,0.10391061452513967,0.625
ATP1B3,0.0149035651665692,0.8974576271186441,0.5263157894736842,0.5373134328358209,0.10391061452513967,0.625
ATP1A2,0.0149035651665692,0.8974576271186441,0.5263157894736842,0.5373134328358209,0.10391061452513967,0.625
ATP1B1,0.0149035651665692,0.8974576271186441,0.5263157894736842,0.5373134328358209,0.10391061452513967,0.625
ATP1B2,0.0149035651665692,0.8974576271186441,0.5263157894736842,0.5373134328358209,0.10391061452513967,0.625
ATP2A2,0.0327293980128579,0.8966101694915254,0.47368421052631576,0.49552238805970156,0.07597765363128492,0.58125
PLN,0.0327293980128579,0.8966101694915254,0.47368421052631576,0.49552238805970156,0.07597765363128492,0.58125
TPM1,0.0886363636363636,0.9696969696969696,0.3684210526315789,0.34328358208955223,0.003165735567970205,0.5625
TNNT2,0.0234848484848484,0.9621212121212122,0.3157894736842105,0.3582089552238806,0.0013035381750465549,0.5833333333333334
TNNI3,0.0234848484848484,0.9621212121212122,0.3157894736842105,0.3582089552238806,0.0013035381750465549,0.5833333333333334
TPM3,0.0234848484848484,0.9621212121212122,0.3157894736842105,0.3582089552238806,0.0013035381750465549,0.5833333333333334
SCN5A,0.0981881940385739,0.9169491525423727,0.2631578947368421,0.4378109452736319,0.1452513966480447,0.3787878787878788
CAMK2A,0.0057958308981102,0.9161016949152544,0.3684210526315789,0.4701492537313433,0.00819366852886406,0.4671052631578947
CAMK2B,0.0057958308981102,0.9161016949152544,0.3684210526315789,0.4701492537313433,0.00819366852886406,0.4671052631578947
