"AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Column1","Column3","Column4","Column5","Column6","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"1.0833333333333333","0.41969696969696973","0.9230769230769231","0.4727272727272727","HUMAN|HGNC=143|UniProtKB=P68032","Actin, alpha cardiac muscle 1;ACTC1;PTN002485041;orthologs","ACTIN, ALPHA CARDIAC MUSCLE 1 (PTHR11937:SF176)","actin and actin related protein(PC00039)","Homo sapiens","11","2","false","ACTC1","6.090909090909091","0","11","0","0.9924242424242423","false","0","ACTC1","90","0.5075757575757576"
"1.6666666666666667","0.0","0.6","1.0","HUMAN|HGNC=7583|UniProtKB=P10916","Myosin regulatory light chain 2, ventricular_cardiac muscle isoform;MYL2;PTN002507236;orthologs","MYOSIN REGULATORY LIGHT CHAIN 2, VENTRICULAR_CARDIAC MUSCLE ISOFORM (PTHR23049:SF9)","actin or actin-binding cytoskeletal protein(PC00041)","Homo sapiens","5","3","false","MYL2","6.4","0","5","0","0.9393939393939394","false","0","MYL2","0","0.5818181818181818"
"1.6666666666666667","0.0","0.6","1.0","HUMAN|HGNC=7585|UniProtKB=P12829","Myosin light chain 4;MYL4;PTN002507229;orthologs","MYOSIN LIGHT CHAIN 4 (PTHR23048:SF1)","actin or actin-binding cytoskeletal protein(PC00041)","Homo sapiens","5","3","false","MYL4","6.4","0","5","0","0.9393939393939394","false","0","MYL4","0","0.5818181818181818"
"1.6666666666666667","0.0","0.6","1.0","HUMAN|HGNC=7584|UniProtKB=P08590","Myosin light chain 3;MYL3;PTN002507228;orthologs","MYOSIN LIGHT CHAIN 3 (PTHR23048:SF2)","actin or actin-binding cytoskeletal protein(PC00041)","Homo sapiens","5","3","false","MYL3","6.4","0","5","0","0.9393939393939394","false","0","MYL3","0","0.5818181818181818"
"1.4166666666666667","0.02348484848484849","0.7058823529411764","0.8571428571428571","HUMAN|HGNC=11949|UniProtKB=P45379","Troponin T, cardiac muscle;TNNT2;PTN002479676;orthologs","TROPONIN T, CARDIAC MUSCLE (PTHR11521:SF5)","actin binding motor protein(PC00040)","Homo sapiens","7","2","false","TNNT2","7.0","0","7","0","0.9621212121212122","false","0","TNNT2","14","0.5833333333333334"
"1.5","0.0","0.6666666666666666","1.0","HUMAN|HGNC=12011|UniProtKB=P07951","Tropomyosin beta chain;TPM2;PTN002499326;orthologs","TROPOMYOSIN BETA CHAIN (PTHR19269:SF46)","actin binding motor protein(PC00040)","Homo sapiens","6","2","false","TPM2","7.666666666666667","0","6","0","0.9545454545454546","false","0","TPM2","0","0.6388888888888888"
"1.5","0.0","0.6666666666666666","1.0","HUMAN|HGNC=12013|UniProtKB=P67936","Tropomyosin alpha-4 chain;TPM4;PTN002499328;orthologs","TROPOMYOSIN ALPHA-4 CHAIN (PTHR19269:SF70)","actin binding motor protein(PC00040)","Homo sapiens","6","2","false","TPM4","7.666666666666667","0","6","0","0.9545454545454546","false","0","TPM4","0","0.6388888888888888"
"1.6666666666666667","0.0","0.6","1.0","HUMAN|HGNC=7576|UniProtKB=P13533","Myosin-6;MYH6;PTN002490827;orthologs","MYOSIN-6 (PTHR45615:SF69)","actin or actin-binding cytoskeletal protein(PC00041)","Homo sapiens","5","3","false","MYH6","6.4","0","5","0","0.9393939393939394","false","0","MYH6","0","0.5818181818181818"
"1.4166666666666667","0.02348484848484849","0.7058823529411764","0.8571428571428571",,,,,,"7","2","false","TNNI3","7.0","0","7","0","0.9621212121212122","false","0","TNNI3","14","0.5833333333333334"
"1.4166666666666667","0.02348484848484849","0.7058823529411764","0.8571428571428571","HUMAN|HGNC=12012|UniProtKB=P06753","Tropomyosin alpha-3 chain;TPM3;PTN002499329;orthologs","TROPOMYOSIN ALPHA-3 CHAIN (PTHR19269:SF38)","actin binding motor protein(PC00040)","Homo sapiens","7","2","false","TPM3","7.0","0","7","0","0.9621212121212122","false","0","TPM3","14","0.5833333333333334"
"1.5","0.04242424242424243","0.6666666666666666","0.7333333333333333","HUMAN|HGNC=7577|UniProtKB=P12883","Myosin-7;MYH7;PTN002490854;orthologs","MYOSIN-7 (PTHR45615:SF1)","actin or actin-binding cytoskeletal protein(PC00041)","Homo sapiens","6","2","false","MYH7","6.5","0","6","0","0.9545454545454546","false","0","MYH7","16","0.5416666666666666"
"1.3333333333333333","0.08863636363636365","0.75","0.6785714285714286","HUMAN|HGNC=12010|UniProtKB=P09493","Tropomyosin alpha-1 chain;TPM1;PTN002499316;orthologs","TROPOMYOSIN ALPHA-1 CHAIN (PTHR19269:SF41)","actin binding motor protein(PC00040)","Homo sapiens","8","2","false","TPM1","6.75","0","8","0","0.9696969696969696","false","0","TPM1","34","0.5625"
"2.7966101694915255","0.025813364504188543","0.35757575757575755","0.6666666666666666","HUMAN|HGNC=232|UniProtKB=Q08828","Adenylate cyclase type 1;ADCY1;PTN002484502;orthologs","ADENYLATE CYCLASE TYPE 1 (PTHR45627:SF26)","adenylate cyclase(PC00043)","Homo sapiens","3","4","false","ADCY1","7.333333333333333","0","3","0","0.9101694915254237","false","0","ADCY1","408","0.43137254901960786"
"2.7457627118644066","0.13052795636080278","0.36419753086419754","0.4","HUMAN|HGNC=239|UniProtKB=P40145","Adenylate cyclase type 8;ADCY8;PTN002484507;orthologs","ADENYLATE CYCLASE TYPE 8 (PTHR45627:SF1)","adenylate cyclase(PC00043)","Homo sapiens","5","4","false","ADCY8","5.4","0","5","0","0.9127118644067795","false","0","ADCY8","1232","0.3"
"1.9491525423728813","0.3429281122150788","0.5130434782608696","0.32051282051282054","HUMAN|HGNC=1442|UniProtKB=P0DP23","Calmodulin-1;CALM1;PTN002507335;orthologs","CALMODULIN-1 (PTHR23050:SF531)","calmodulin-related(PC00061)","Homo sapiens","13","3","false","CALM1","9.307692307692308","0","13","0","0.9525423728813559","false","0","CALM1","6090","0.18995290423861852"
"3.6440677966101696","0.022111825443210612","0.2744186046511628","0.5","HUMAN|HGNC=234|UniProtKB=O60266","Adenylate cyclase type 3;ADCY3;PTN002484496;orthologs","ADENYLATE CYCLASE TYPE 3 (PTHR45627:SF30)","adenylate cyclase(PC00043)","Homo sapiens","4","5","false","ADCY3","3.75","0","4","0","0.8677966101694915","false","0","ADCY3","416","0.5357142857142857"
"1.0","0.0","1.0","0.0","HUMAN|HGNC=233|UniProtKB=Q08462","Adenylate cyclase type 2;ADCY2;PTN002484530;orthologs","ADENYLATE CYCLASE TYPE 2 (PTHR45627:SF6)","adenylate cyclase(PC00043)","Homo sapiens","1","1","false","ADCY2","1.0","0","1","0","1.0","false","0","ADCY2","0","0.0"
"1.0","0.0","1.0","0.0","HUMAN|HGNC=4392|UniProtKB=Q5JWF2","Guanine nucleotide-binding protein G(s) subunit alpha isoforms XLas;GNAS;PTN002469287;orthologs","GUANINE NUCLEOTIDE-BINDING PROTEIN G(S) SUBUNIT ALPHA ISOFORMS XLAS (PTHR10218:SF348)","heterotrimeric G-protein(PC00117)","Homo sapiens","1","1","false","GNAS","1.0","0","1","0","1.0","false","0","GNAS","0","0.0"
"4.576271186440678","0.0","0.2185185185185185","1.0","HUMAN|HGNC=240|UniProtKB=O60503","Adenylate cyclase type 9;ADCY9;PTN002484518;orthologs","ADENYLATE CYCLASE TYPE 9 (PTHR45627:SF8)","adenylate cyclase(PC00043)","Homo sapiens","2","6","false","ADCY9","4.5","0","2","0","0.8211864406779661","false","0","ADCY9","0","0.75"
"3.6271186440677967","0.04539255795830903","0.2757009345794392","0.3","HUMAN|HGNC=237|UniProtKB=O43306","Adenylate cyclase type 6;ADCY6;PTN002484510;orthologs","ADENYLATE CYCLASE TYPE 6 (PTHR45627:SF11)","adenylate cyclase(PC00043)","Homo sapiens","5","5","false","ADCY6","2.8","0","5","0","0.8686440677966102","false","0","ADCY6","426","0.43333333333333335"
"3.6779661016949152","0.0","0.271889400921659","1.0","HUMAN|HGNC=235|UniProtKB=Q8NFM4","Adenylate cyclase type 4;ADCY4;PTN002484529;orthologs","ADENYLATE CYCLASE TYPE 4 (PTHR45627:SF10)","adenylate cyclase(PC00043)","Homo sapiens","2","5","false","ADCY4","5.0","0","2","0","0.8661016949152543","false","0","ADCY4","0","0.7142857142857143"
"4.610169491525424","0.0","0.21691176470588236","0.0","HUMAN|HGNC=236|UniProtKB=O95622","Adenylate cyclase type 5;ADCY5;PTN002484515;orthologs","ADENYLATE CYCLASE TYPE 5 (PTHR45627:SF7)","adenylate cyclase(PC00043)","Homo sapiens","1","6","false","ADCY5","5.0","0","1","0","0.8194915254237287","false","0","ADCY5","0","0.0"
"1.0","0.0","1.0","1.0","HUMAN|HGNC=277|UniProtKB=P35348","Alpha-1A adrenergic receptor;ADRA1A;PTN002517624;orthologs","ALPHA-1A ADRENERGIC RECEPTOR (PTHR24248:SF16)","G-protein coupled receptor(PC00021)","Homo sapiens","2","1","false","ADRA1A","2.0","0","2","0","1.0","false","0","ADRA1A","0","1.0"
"1.0","0.0","1.0","1.0","HUMAN|HGNC=278|UniProtKB=P35368","Alpha-1B adrenergic receptor;ADRA1B;PTN002517625;orthologs","ALPHA-1B ADRENERGIC RECEPTOR (PTHR24248:SF17)","G-protein coupled receptor(PC00021)","Homo sapiens","2","1","false","ADRA1B","2.0","0","2","0","1.0","false","0","ADRA1B","0","1.0"
"1.0","0.0","1.0","1.0",,,,,,"2","1","false","ADRA1D","2.0","0","2","0","1.0","false","0","ADRA1D","0","1.0"
"1.0","0.0","1.0","0.0","HUMAN|HGNC=285|UniProtKB=P08588","Beta-1 adrenergic receptor;ADRB1;PTN002517628;orthologs","BETA-1 ADRENERGIC RECEPTOR (PTHR24248:SF54)","G-protein coupled receptor(PC00021)","Homo sapiens","1","1","false","ADRB1","1.0","0","1","0","1.0","false","0","ADRB1","0","0.0"
"1.0","0.0","1.0","0.0","HUMAN|HGNC=286|UniProtKB=P07550","Beta-2 adrenergic receptor;ADRB2;PTN002517629;orthologs","BETA-2 ADRENERGIC RECEPTOR (PTHR24248:SF21)","G-protein coupled receptor(PC00021)","Homo sapiens","1","1","false","ADRB2","1.0","0","1","0","1.0","false","0","ADRB2","0","0.0"
