"gene","Atrial Cardiomyocyte","Ventricular Cardiomyocyte","Fibroblast","Endothelial cell","Lymphatic Endothelial cell","Mural cell","Mesothelial cell","Neural cell","Adipocyte","Myeloid","Lymphoid","Mast cell"
"DLAT","m = 0.23991 
 p = 21.88800","m = 0.28372 
 p = 23.44345","m = 0.08225 
 p = 5.66658","m = 0.04888 
 p = 3.34512","m = 0.05778 
 p = 4.24710","m = 0.06801 
 p = 3.62166","m = 0.08116 
 p = 9.17692","m = 0.06439 
 p = 4.06222","m = 0.56286 
 p = 37.21443","m = 0.06187 
 p = 4.66884","m = 0.04593 
 p = 2.50782","m = 0.02769 
 p = 1.07933"
"IDH3A","m = 0.61913 
 p = 43.98292","m = 0.43719 
 p = 33.42457","m = 0.14231 
 p = 9.06450","m = 0.10344 
 p = 6.81875","m = 0.11053 
 p = 7.87645","m = 0.10271 
 p = 5.60458","m = 0.17043 
 p = 15.89404","m = 0.11715 
 p = 6.65962","m = 0.28018 
 p = 25.39783","m = 0.11108 
 p = 8.28764","m = 0.08521 
 p = 4.61440","m = 0.08938 
 p = 3.61576"
"OGDH","m = 0.72987 
 p = 49.48487","m = 1.00000 
 p = 60.35394","m = 0.23325 
 p = 13.65470","m = 0.15175 
 p = 8.91829","m = 0.23675 
 p = 14.44015","m = 0.19392 
 p = 9.17270","m = 0.26930 
 p = 19.01608","m = 0.20929 
 p = 11.14467","m = 0.43316 
 p = 35.05593","m = 0.46869 
 p = 27.24303","m = 0.22870 
 p = 10.78565","m = 0.27522 
 p = 10.57744"
"SUCLA2","m = 0.41880 
 p = 32.23628","m = 0.40939 
 p = 31.14677","m = 0.31322 
 p = 17.95371","m = 0.16480 
 p = 9.64146","m = 0.31662 
 p = 18.61004","m = 0.26957 
 p = 12.82591","m = 0.26286 
 p = 21.00284","m = 0.26748 
 p = 13.53066","m = 0.80838 
 p = 51.50465","m = 0.23084 
 p = 14.82324","m = 0.18357 
 p = 8.81149","m = 0.22595 
 p = 8.47275"
"SUCLG1","m = 0.47151 
 p = 37.01074","m = 0.41324 
 p = 32.22799","m = 0.14130 
 p = 9.41726","m = 0.20525 
 p = 12.82004","m = 0.19519 
 p = 13.74517","m = 0.21974 
 p = 11.45870","m = 0.26438 
 p = 22.89499","m = 0.15392 
 p = 8.72848","m = 0.36843 
 p = 31.62124","m = 0.17309 
 p = 12.61424","m = 0.17389 
 p = 9.35719","m = 0.05654 
 p = 2.32056"
"DLD","m = 0.25206 
 p = 23.12300","m = 0.25655 
 p = 21.73719","m = 0.21896 
 p = 13.22806","m = 0.15947 
 p = 9.94107","m = 0.15741 
 p = 10.81081","m = 0.20335 
 p = 10.19284","m = 0.16981 
 p = 16.08325","m = 0.20721 
 p = 11.08426","m = 0.36009 
 p = 31.81030","m = 0.19512 
 p = 13.85291","m = 0.13217 
 p = 6.93765","m = 0.07560 
 p = 3.07609"
"PDHB","m = 0.11195 
 p = 10.16968","m = 0.10107 
 p = 8.93661","m = 0.08258 
 p = 5.37177","m = 0.20279 
 p = 12.21398","m = 0.12624 
 p = 9.57529","m = 0.15449 
 p = 8.20227","m = 0.17449 
 p = 16.08325","m = 0.09463 
 p = 5.30051","m = 0.13052 
 p = 12.79345","m = 0.08910 
 p = 6.55505","m = 0.15261 
 p = 8.02905","m = 0.02367 
 p = 0.97140"
